Date,ProductID,Category,WarehouseID,Region,SupplierID,Country,Risk_Score,Units_Received,Units_Sold,Inventory_On_Hand,Lead_Time_Days,Delivery_Status,Unit_Cost,Revenue_per_Unit,Inventory_Value,Revenue
2024-01-06,P003,Food,W02,South,S03,Germany,1,51,54,121,9,On-Time,643.6926727827465,889.788640628517,77886.81340671233,48048.586593939915
2024-01-06,P003,Food,W03,East,S03,Germany,1,53,49,110,11,On-Time,597.5798004557106,770.5638542658371,65733.77805012817,37757.628859026016
2024-01-06,P003,Food,W04,West,S03,Germany,1,38,48,39,8,On-Time,1518.765999500706,2080.484949620563,59231.87398052753,99863.27758178703
2024-01-06,P003,Food,W05,Central,S03,Germany,1,51,42,14,12,On-Time,1892.4521941381133,2127.8505175497307,26494.330717933586,89369.7217370887
2024-01-06,P004,Electronics,W01,North,S01,USA,7,48,53,60,11,On-Time,1783.9807705066748,2280.5917597211783,107038.8462304005,120871.36326522245
2024-01-06,P004,Electronics,W02,South,S01,USA,7,52,49,132,11,On-Time,332.7977675047882,375.2923579256207,43929.305310632044,18389.325538355413
2024-01-06,P004,Electronics,W03,East,S01,USA,7,45,39,110,8,On-Time,246.47923989945565,307.9323345037024,27112.71638894012,12009.361045644393
2024-01-06,P004,Electronics,W04,West,S01,USA,7,63,52,24,12,Delayed,766.1432495259243,1035.6033670662616,18387.437988622183,53851.3750874456
2024-01-06,P004,Electronics,W05,Central,S01,USA,7,41,46,49,13,On-Time,1274.753092041655,1828.7437509161655,62462.9015100411,84122.2125421436
2024-01-06,P005,Home Goods,W01,North,S04,Japan,7,47,41,142,5,On-Time,265.95274449241793,391.1727611508837,37765.28971792335,16038.083207186231
2024-01-06,P005,Home Goods,W02,South,S04,Japan,7,68,45,146,8,On-Time,566.4634531504907,790.350634753025,82703.66415997165,35565.778563886124
2024-01-06,P005,Home Goods,W03,East,S04,Japan,7,66,42,7,2,On-Time,473.0033070432316,656.3179578470291,3311.0231493026213,27565.354229575223
2024-01-06,P005,Home Goods,W04,West,S04,Japan,7,50,38,12,11,On-Time,1978.6068188425916,2629.5046248274743,23743.2818261111,99921.17574344402
2024-01-06,P005,Home Goods,W05,Central,S04,Japan,7,66,58,3,6,On-Time,1229.5425235764742,1789.3696204941073,3688.6275707294226,103783.43798865822
2024-01-06,P006,Apparel,W01,North,S02,China,4,54,40,98,4,On-Time,598.7111186698693,746.881950986259,58673.68962964719,29875.278039450357
2024-01-06,P006,Apparel,W02,South,S02,China,4,54,48,1,9,On-Time,1929.9663215196117,2680.2952770877723,1929.9663215196117,128654.17330021306
2024-01-06,P006,Apparel,W03,East,S02,China,4,38,55,54,8,On-Time,316.0633269476683,471.1503142660561,17067.41965517409,25913.267284633086
2024-01-06,P006,Apparel,W04,West,S02,China,4,47,45,128,13,On-Time,1371.554641824559,1712.6150634481976,175558.99415354355,77067.67785516889
2024-01-06,P006,Apparel,W05,Central,S02,China,4,55,39,122,6,On-Time,226.14446790828714,286.7494581961077,27589.625084811032,11183.228869648201
2024-01-06,P007,Food,W01,North,S03,Germany,1,48,49,140,5,On-Time,1064.5946748985884,1294.5575637331913,149043.25448580238,63433.320622926374
2024-01-06,P007,Food,W02,South,S03,Germany,1,46,41,16,8,On-Time,681.4635859809495,966.7841139166169,10903.417375695191,39638.14867058129
2024-01-06,P007,Food,W03,East,S03,Germany,1,58,42,20,7,Delayed,840.3913624720262,1058.577716975815,16807.827249440525,44460.26411298423
2024-01-06,P007,Food,W04,West,S03,Germany,1,55,39,100,12,On-Time,1248.8845129140727,1866.496820936622,124888.45129140727,72793.37601652826
2024-01-06,P007,Food,W05,Central,S03,Germany,1,42,55,118,11,On-Time,1445.0345192145394,2161.470635772122,170514.07326731566,118880.88496746671
2024-01-07,P001,Electronics,W01,North,S01,USA,7,47,50,43,6,On-Time,732.0066027530956,975.0804322885864,31476.283918383113,48754.02161442932
2024-01-07,P001,Electronics,W02,South,S01,USA,7,49,49,57,7,On-Time,1076.7701298140298,1342.2915359407957,61375.8973993997,65772.285261099
2024-01-07,P001,Electronics,W03,East,S01,USA,7,49,36,105,6,On-Time,1120.171168148431,1350.6627751411356,117617.97265558525,48623.859905080884
2024-01-07,P001,Electronics,W04,West,S01,USA,7,52,51,120,6,On-Time,1044.4686155040183,1297.3311116739312,125336.2338604822,66163.88669537049
2024-01-07,P001,Electronics,W05,Central,S01,USA,7,41,43,93,9,On-Time,749.425870130614,941.391657299182,69696.60592214711,40479.84126386483
2024-01-07,P002,Apparel,W01,North,S02,China,4,50,36,48,2,On-Time,1993.7047549999816,2536.614329411549,95697.82823999911,91318.11585881577
2024-01-07,P002,Apparel,W02,South,S02,China,4,49,42,86,12,On-Time,481.20401761590506,548.39844278544,41383.54551496784,23032.73459698848
2024-01-07,P002,Apparel,W03,East,S02,China,4,49,42,74,9,On-Time,1774.77822798202,2109.5684193939596,131333.58887066948,88601.8736145463
2024-01-07,P002,Apparel,W04,West,S02,China,4,59,45,4,13,Delayed,584.0242182205263,690.2074718046183,2336.0968728821053,31059.336231207824
2024-01-07,P002,Apparel,W05,Central,S02,China,4,60,44,57,3,On-Time,1943.7419948413533,2845.092197927412,110793.29370595714,125184.05670880614
2024-01-07,P003,Food,W01,North,S03,Germany,1,50,54,41,7,On-Time,1723.0004246594444,2548.5197788187634,70643.01741103722,137620.06805621323
2024-01-07,P003,Food,W02,South,S03,Germany,1,51,45,40,3,On-Time,830.8020994511281,1057.2489940133535,33232.08397804513,47576.204730600904
2024-01-07,P003,Food,W03,East,S03,Germany,1,45,35,46,10,On-Time,1139.68044471158,1515.6067601255618,52425.300456732686,53046.23660439466
2024-01-07,P003,Food,W04,West,S03,Germany,1,53,45,25,11,On-Time,1010.4416905436119,1471.727258347158,25261.042263590298,66227.72662562212
2024-01-07,P003,Food,W05,Central,S03,Germany,1,53,46,17,7,On-Time,1371.0451498448413,1676.650939385526,23307.767547362302,77125.9432117342
2024-01-07,P004,Electronics,W01,North,S01,USA,7,47,52,5,12,Delayed,657.5418929567993,922.9226518172898,3287.7094647839967,47991.97789449907
2024-01-07,P004,Electronics,W02,South,S01,USA,7,52,56,109,4,Delayed,1594.4120872188037,1837.3019230522664,173790.9175068496,102888.90769092692
2024-01-07,P004,Electronics,W03,East,S01,USA,7,44,44,75,10,Delayed,1595.1595062972622,1935.6847225553408,119636.96297229466,85170.127792435
2024-01-07,P004,Electronics,W04,West,S01,USA,7,35,47,125,10,Delayed,884.9294273063684,982.0645008211926,110616.17841329606,46157.03153859605
2024-01-07,P004,Electronics,W05,Central,S01,USA,7,40,40,33,10,On-Time,1108.3325378761726,1639.7539545439458,36574.9737499137,65590.15818175784
2024-01-07,P005,Home Goods,W01,North,S04,Japan,7,46,49,47,4,On-Time,1551.6588817757588,2053.0079668948133,72927.96744346066,100597.39037784585
2024-01-07,P005,Home Goods,W02,South,S04,Japan,7,51,46,85,8,On-Time,1477.1296987499954,2101.3848531628632,125556.02439374961,96663.7032454917
2024-01-07,P005,Home Goods,W03,East,S04,Japan,7,50,48,127,4,Delayed,1516.8966541539053,2058.179295695292,192645.87507754596,98792.606193374
2024-01-07,P005,Home Goods,W04,West,S04,Japan,7,47,55,150,4,On-Time,1301.1322840803928,1704.954791818748,195169.8426120589,93772.51355003113
2024-01-07,P005,Home Goods,W05,Central,S04,Japan,7,40,49,125,10,On-Time,1133.4159541914685,1405.5138212017978,141676.99427393355,68870.17723888809
2024-01-07,P006,Apparel,W01,North,S02,China,4,43,29,139,9,On-Time,1129.7856560053656,1298.7514596570554,157040.20618474582,37663.79233005461
2024-01-07,P006,Apparel,W02,South,S02,China,4,59,40,96,12,On-Time,1514.983246687484,2079.4853215562216,145438.39168199847,83179.41286224886
2024-01-07,P006,Apparel,W03,East,S02,China,4,54,44,134,13,On-Time,839.6971611214541,1007.0926946384317,112519.41959027485,44312.078564090996
2024-01-07,P006,Apparel,W04,West,S02,China,4,56,48,71,11,On-Time,1361.719799613917,1853.4036271012556,96682.10577258811,88963.37410086027
2024-01-07,P006,Apparel,W05,Central,S02,China,4,62,34,71,5,On-Time,1433.1190146823208,2138.9994480936816,101751.45004244478,72725.98123518517
2024-01-07,P007,Food,W01,North,S03,Germany,1,56,54,71,5,On-Time,1052.649891574858,1234.3760780619302,74738.14230181492,66656.30821534424
2024-01-07,P007,Food,W02,South,S03,Germany,1,51,44,64,7,Delayed,695.3854987335175,1027.9123355079644,44504.67191894512,45228.142762350435
2024-01-07,P007,Food,W03,East,S03,Germany,1,46,34,91,12,On-Time,1548.2964005723338,2182.154985081129,140894.97245208238,74193.26949275838
2024-01-07,P007,Food,W04,West,S03,Germany,1,53,46,51,11,On-Time,1071.271293335356,1556.1758484774534,54634.835960103155,71584.08902996285
2024-01-07,P007,Food,W05,Central,S03,Germany,1,62,48,52,12,On-Time,239.95874650584932,352.47936243645034,12477.854818304164,16919.009396949616
2024-01-08,P001,Electronics,W01,North,S01,USA,7,50,50,73,5,On-Time,1114.3213280381165,1287.0150582960975,81345.4569467825,64350.75291480488
2024-01-08,P001,Electronics,W02,South,S01,USA,7,51,51,101,5,On-Time,999.6611924052411,1479.9832413907518,100965.78043292934,75479.14531092835
2024-01-08,P001,Electronics,W03,East,S01,USA,7,55,43,139,8,On-Time,1877.529063876779,2301.7694702893496,260976.53987887228,98976.08722244203
2024-01-08,P001,Electronics,W04,West,S01,USA,7,52,47,3,8,On-Time,518.7587627126156,652.2753767119136,1556.276288137847,30656.94270545994
2024-01-08,P001,Electronics,W05,Central,S01,USA,7,54,40,77,4,Delayed,514.039343416805,639.0185767987762,39581.02944309398,25560.743071951045
2024-01-08,P002,Apparel,W01,North,S02,China,4,55,51,142,11,On-Time,1378.360946646734,1827.842165828783,195727.25442383622,93219.95045726793
2024-01-08,P002,Apparel,W02,South,S02,China,4,40,40,142,3,On-Time,579.3797446051235,833.6859631661343,82271.92373392754,33347.438526645376
2024-01-08,P002,Apparel,W03,East,S02,China,4,47,58,131,12,On-Time,672.1807279429325,768.2438357406011,88055.67536052417,44558.14247295486
2024-01-08,P002,Apparel,W04,West,S02,China,4,50,37,6,13,On-Time,1295.8636769539241,1528.5049106818392,7775.182061723544,56554.68169522805
2024-01-08,P002,Apparel,W05,Central,S02,China,4,48,37,85,8,On-Time,1569.6943210428353,2165.543694573143,133424.01728864101,80125.1166992063
2024-01-08,P003,Food,W01,North,S03,Germany,1,56,53,56,8,On-Time,780.9700703110728,1171.1147932530432,43734.32393742008,62069.08404241129
2024-01-08,P003,Food,W02,South,S03,Germany,1,37,55,140,12,On-Time,828.2577904731968,995.1549544127124,115956.09066624755,54733.52249269918
2024-01-08,P003,Food,W03,East,S03,Germany,1,45,40,64,3,On-Time,781.1141225590989,1146.3542448849576,49991.30384378233,45854.1697953983
2024-01-08,P003,Food,W04,West,S03,Germany,1,45,43,145,12,On-Time,1058.9014262595538,1483.0721989613833,153540.7068076353,63772.10455533948
2024-01-08,P003,Food,W05,Central,S03,Germany,1,54,62,75,6,On-Time,1915.1255208348744,2246.9606865432693,143634.41406261557,139311.5625656827
2024-01-08,P004,Electronics,W01,North,S01,USA,7,45,50,112,14,On-Time,526.953520797269,687.4989229337853,59018.79432929413,34374.94614668926
2024-01-08,P004,Electronics,W02,South,S01,USA,7,51,45,86,2,On-Time,1806.3743821732155,2577.6724737514232,155348.19686689653,115995.26131881404
2024-01-08,P004,Electronics,W03,East,S01,USA,7,61,59,80,12,On-Time,1969.5027668903208,2592.1532862371064,157560.22135122566,152937.04388798928
2024-01-08,P004,Electronics,W04,West,S01,USA,7,52,47,12,8,On-Time,714.2058721627172,877.9271987538378,8570.470465952607,41262.57834143038
2024-01-08,P004,Electronics,W05,Central,S01,USA,7,55,45,31,14,Delayed,473.9974571339238,558.8613696485139,14693.921171151636,25148.761634183127
2024-01-08,P005,Home Goods,W01,North,S04,Japan,7,59,29,132,4,On-Time,1694.6002937257008,2268.7126017744954,223687.2387717925,65792.66545146037
2024-01-08,P005,Home Goods,W02,South,S04,Japan,7,43,42,28,6,On-Time,739.2780620542422,915.1283582142962,20699.78573751878,38435.39104500044
2024-01-08,P005,Home Goods,W03,East,S04,Japan,7,45,56,121,14,Delayed,487.706489347318,541.8313445249228,59012.48521102547,30342.555293395675
2024-01-08,P005,Home Goods,W04,West,S04,Japan,7,50,41,96,10,On-Time,1908.5154748063374,2796.0444827852266,183217.48558140837,114637.8237941943
2024-01-08,P005,Home Goods,W05,Central,S04,Japan,7,52,32,35,4,On-Time,935.6066076619078,1360.2678387774142,32746.23126816677,43528.570840877255
2024-01-08,P006,Apparel,W01,North,S02,China,4,50,37,111,14,Delayed,1257.6180645304046,1873.2720110070807,139595.6051628749,69311.06440726199
2024-01-08,P006,Apparel,W02,South,S02,China,4,52,53,114,10,On-Time,868.4490614968125,1143.2732854185494,99003.19301063663,60593.48412718312
2024-01-08,P006,Apparel,W03,East,S02,China,4,54,39,53,4,On-Time,1046.4385438626216,1264.3986127692765,55461.242824718945,49311.54589800179
2024-01-08,P006,Apparel,W04,West,S02,China,4,37,37,50,2,On-Time,823.8554778448939,1052.7573854410848,41192.773892244695,38952.02326132014
2024-01-08,P006,Apparel,W05,Central,S02,China,4,48,59,56,6,On-Time,996.7937802416584,1410.971841057789,55820.45169353287,83247.33862240956
2024-01-08,P007,Food,W01,North,S03,Germany,1,64,42,129,2,On-Time,1929.2723638027119,2460.1752507848228,248876.13493054983,103327.36053296256
2024-01-08,P007,Food,W02,South,S03,Germany,1,55,43,41,8,Delayed,680.9229070971242,873.0244917222952,27917.83919098209,37540.05314405869
2024-01-08,P007,Food,W03,East,S03,Germany,1,52,44,131,3,On-Time,596.3815028475938,847.8738872210658,78125.97687303479,37306.451037726896
2024-01-08,P007,Food,W04,West,S03,Germany,1,58,55,115,7,On-Time,1950.2722934234698,2270.094882142316,224281.31374369902,124855.21851782736
2024-01-08,P007,Food,W05,Central,S03,Germany,1,53,47,117,5,On-Time,1896.5357588934103,2578.9066435888976,221894.683790529,121208.61224867818
2024-01-09,P001,Electronics,W01,North,S01,USA,7,45,43,148,6,On-Time,1085.7479904669165,1358.0256070882913,160690.70258910363,58395.10110479652
2024-01-09,P001,Electronics,W02,South,S01,USA,7,47,47,51,6,On-Time,1972.1533911365134,2203.832118651548,100579.82294796218,103580.10957662277
2024-01-09,P001,Electronics,W03,East,S01,USA,7,34,35,142,12,On-Time,853.7685659043666,1063.825893549859,121235.13635842006,37233.90627424507
2024-01-09,P001,Electronics,W04,West,S01,USA,7,46,44,15,8,On-Time,1081.4503038241123,1398.4444000279375,16221.754557361684,61531.55360122925
2024-01-09,P001,Electronics,W05,Central,S01,USA,7,54,47,143,7,On-Time,1429.3059335559715,2079.3203623132067,204390.74849850393,97728.05702872071
2024-01-09,P002,Apparel,W01,North,S02,China,4,65,50,104,11,On-Time,1897.4929668012348,2574.913718916402,197339.26854732842,128745.6859458201
2024-01-09,P002,Apparel,W02,South,S02,China,4,52,49,78,6,On-Time,999.6295162589635,1126.5565682511726,77971.10226819915,55201.271844307455
2024-01-09,P002,Apparel,W03,East,S02,China,4,37,38,101,11,On-Time,335.8969576647047,481.18487845651396,33925.592724135175,18285.025381347532
2024-01-09,P002,Apparel,W04,West,S02,China,4,54,43,39,14,Delayed,1796.1292171972934,1979.2207197705989,70049.03947069445,85106.49095013575
2024-01-09,P002,Apparel,W05,Central,S02,China,4,42,44,85,13,On-Time,725.448024664448,845.9956334690723,61663.08209647808,37223.80787263918
2024-01-09,P003,Food,W01,North,S03,Germany,1,55,54,94,2,On-Time,564.7561945412874,669.5891794959272,53087.082286881014,36157.81569278007
2024-01-09,P003,Food,W02,South,S03,Germany,1,44,45,98,3,On-Time,1177.457183877263,1689.226129490265,115390.80401997178,76015.17582706193
2024-01-09,P003,Food,W03,East,S03,Germany,1,41,44,145,10,On-Time,1374.737243951336,1615.3297164241199,199336.90037294372,71074.50752266127
2024-01-09,P003,Food,W04,West,S03,Germany,1,62,58,1,12,On-Time,1242.7685937834358,1528.6375272566981,1242.7685937834358,88660.9765808885
2024-01-09,P003,Food,W05,Central,S03,Germany,1,32,55,48,3,On-Time,1299.6117660792042,1913.8842116482958,62381.364771801804,105263.63164065627
2024-01-09,P004,Electronics,W01,North,S01,USA,7,54,51,47,6,Delayed,1820.8026424041213,2300.4481117220116,85577.7241929937,117322.85369782259
2024-01-09,P004,Electronics,W02,South,S01,USA,7,52,45,19,10,On-Time,921.8745589108302,1197.541382772613,17515.616619305772,53889.36222476758
2024-01-09,P004,Electronics,W03,East,S01,USA,7,57,47,5,3,On-Time,597.1627620981574,669.2427829812274,2985.8138104907866,31454.410800117686
2024-01-09,P004,Electronics,W04,West,S01,USA,7,50,62,81,11,On-Time,1108.1690321464348,1411.1183024173074,89761.69160386123,87489.33474987306
2024-01-09,P004,Electronics,W05,Central,S01,USA,7,44,43,2,7,On-Time,532.6866124091537,598.8640087635134,1065.3732248183073,25751.152376831076
2024-01-09,P005,Home Goods,W01,North,S04,Japan,7,57,51,0,8,On-Time,1892.3325096388835,2612.5986028525476,0.0,133242.52874547994
2024-01-09,P005,Home Goods,W02,South,S04,Japan,7,42,43,113,7,Delayed,720.6961887742482,1017.4194730676587,81438.66933149005,43749.03734190932
2024-01-09,P005,Home Goods,W03,East,S04,Japan,7,42,48,144,8,On-Time,1615.3382748950617,1805.232403936165,232608.71158488886,86651.15538893592
2024-01-09,P005,Home Goods,W04,West,S04,Japan,7,50,56,125,2,On-Time,1651.4772348981514,1896.7036841435606,206434.65436226892,106215.4063120394
2024-01-09,P005,Home Goods,W05,Central,S04,Japan,7,42,47,21,13,On-Time,541.449754856245,774.848933453895,11370.444851981145,36417.899872333066
2024-01-09,P006,Apparel,W01,North,S02,China,4,49,39,18,10,On-Time,1229.704280314051,1746.687821247041,22134.677045652916,68120.8250286346
2024-01-09,P006,Apparel,W02,South,S02,China,4,55,42,31,5,On-Time,1384.6305654351536,1536.4910730588585,42923.54752848976,64532.62506847206
2024-01-09,P006,Apparel,W03,East,S02,China,4,49,53,104,2,On-Time,1274.4987090397826,1447.062724333263,132547.8657401374,76694.32438966294
2024-01-09,P006,Apparel,W04,West,S02,China,4,46,47,81,6,On-Time,1319.5203703410202,1615.7497865351882,106881.14999762263,75940.23996715384
2024-01-09,P006,Apparel,W05,Central,S02,China,4,50,42,104,13,On-Time,1559.8559051378288,2253.398694900142,162225.0141343342,94642.74518580596
2024-01-09,P007,Food,W01,North,S03,Germany,1,53,48,20,6,On-Time,1179.2765545379461,1422.0577555738623,23585.531090758923,68258.7722675454
2024-01-09,P007,Food,W02,South,S03,Germany,1,55,51,106,6,On-Time,1611.0427611978814,1930.6237934464828,170770.53268697544,98461.81346577063
2024-01-09,P007,Food,W03,East,S03,Germany,1,44,46,14,2,Delayed,457.39991613705405,586.3112445339812,6403.598825918757,26970.317248563133
2024-01-09,P007,Food,W04,West,S03,Germany,1,49,41,145,11,On-Time,698.4991340387633,1021.4512745954403,101282.37443562067,41879.50225841305
2024-01-09,P007,Food,W05,Central,S03,Germany,1,45,43,150,4,On-Time,1789.3124918258318,2322.1683088380237,268396.8737738748,99853.23728003501
2024-01-10,P001,Electronics,W01,North,S01,USA,7,65,47,60,5,Delayed,1036.9282279173558,1342.0279253701838,62215.693675041344,63075.31249239864
2024-01-10,P001,Electronics,W02,South,S01,USA,7,47,47,34,4,Delayed,1753.3661874187117,2217.1696738958194,59614.4503722362,104206.97467310351
2024-01-10,P001,Electronics,W03,East,S01,USA,7,39,54,46,13,On-Time,1533.8398223690517,1743.7916147330063,70556.63182897637,94164.74719558234
2024-01-10,P001,Electronics,W04,West,S01,USA,7,59,49,2,12,Delayed,1488.708952869395,1769.5882086065603,2977.41790573879,86709.82222172145
2024-01-10,P001,Electronics,W05,Central,S01,USA,7,48,52,29,5,On-Time,825.9402220066712,1087.7388432253122,23952.266438193466,56562.419847716235
2024-01-10,P002,Apparel,W01,North,S02,China,4,49,43,21,2,On-Time,1848.3505913084014,2473.6076174052027,38815.362417476426,106365.12754842371
